Region ID,Min Longitude,Min Latitude,Max Longitude,Max Latitude,Center Longitude,Center Latitude
45,114.43025863723962,30.305523446999636,114.44067644255956,30.314506558749546,114.43546753989959,30.310015002874593
46,114.44067644255956,30.305523446999636,114.45109424787951,30.314506558749546,114.44588534521954,30.310015002874593
47,114.45109424787951,30.305523446999636,114.46151205319946,30.314506558749546,114.45630315053948,30.310015002874593
48,114.46151205319946,30.305523446999636,114.4719298585194,30.314506558749546,114.46672095585943,30.310015002874593
49,114.4719298585194,30.305523446999636,114.48234766383935,30.314506558749546,114.47713876117938,30.310015002874593
50,114.48234766383935,30.305523446999636,114.4927654691593,30.314506558749546,114.48755656649932,30.310015002874593
51,114.4927654691593,30.305523446999636,114.50318327447924,30.314506558749546,114.49797437181927,30.310015002874593
52,114.50318327447924,30.305523446999636,114.51360107979919,30.314506558749546,114.50839217713921,30.310015002874593
53,114.51360107979919,30.305523446999636,114.52401888511913,30.314506558749546,114.51880998245916,30.310015002874593
54,114.52401888511913,30.305523446999636,114.53443669043908,30.314506558749546,114.5292277877791,30.310015002874593
55,114.53443669043908,30.305523446999636,114.54485449575903,30.314506558749546,114.53964559309905,30.310015002874593
56,114.54485449575903,30.305523446999636,114.55527230107897,30.314506558749546,114.550063398419,30.310015002874593
57,114.55527230107897,30.305523446999636,114.56569010639892,30.314506558749546,114.56048120373895,30.310015002874593
58,114.56569010639892,30.305523446999636,114.57610791171886,30.314506558749546,114.57089900905889,30.310015002874593
59,114.57610791171886,30.305523446999636,114.58652571703881,30.314506558749546,114.58131681437884,30.310015002874593
60,114.58652571703881,30.305523446999636,114.59694352235876,30.314506558749546,114.59173461969878,30.310015002874593
61,114.59694352235876,30.305523446999636,114.6073613276787,30.314506558749546,114.60215242501873,30.310015002874593
62,114.43025863723962,30.314506558749546,114.44067644255956,30.323489670499455,114.43546753989959,30.318998114624502
63,114.44067644255956,30.314506558749546,114.45109424787951,30.323489670499455,114.44588534521954,30.318998114624502
64,114.45109424787951,30.314506558749546,114.46151205319946,30.323489670499455,114.45630315053948,30.318998114624502
65,114.46151205319946,30.314506558749546,114.4719298585194,30.323489670499455,114.46672095585943,30.318998114624502
66,114.4719298585194,30.314506558749546,114.48234766383935,30.323489670499455,114.47713876117938,30.318998114624502
67,114.48234766383935,30.314506558749546,114.4927654691593,30.323489670499455,114.48755656649932,30.318998114624502
68,114.4927654691593,30.314506558749546,114.50318327447924,30.323489670499455,114.49797437181927,30.318998114624502
69,114.50318327447924,30.314506558749546,114.51360107979919,30.323489670499455,114.50839217713921,30.318998114624502
70,114.51360107979919,30.314506558749546,114.52401888511913,30.323489670499455,114.51880998245916,30.318998114624502
71,114.52401888511913,30.314506558749546,114.53443669043908,30.323489670499455,114.5292277877791,30.318998114624502
72,114.53443669043908,30.314506558749546,114.54485449575903,30.323489670499455,114.53964559309905,30.318998114624502
73,114.54485449575903,30.314506558749546,114.55527230107897,30.323489670499455,114.550063398419,30.318998114624502
74,114.55527230107897,30.314506558749546,114.56569010639892,30.323489670499455,114.56048120373895,30.318998114624502
75,114.56569010639892,30.314506558749546,114.57610791171886,30.323489670499455,114.57089900905889,30.318998114624502
76,114.57610791171886,30.314506558749546,114.58652571703881,30.323489670499455,114.58131681437884,30.318998114624502
77,114.58652571703881,30.314506558749546,114.59694352235876,30.323489670499455,114.59173461969878,30.318998114624502
78,114.59694352235876,30.314506558749546,114.6073613276787,30.323489670499455,114.60215242501873,30.318998114624502
79,114.40942302659973,30.323489670499455,114.41984083191967,30.332472782249365,114.4146319292597,30.327981226374412
80,114.41984083191967,30.323489670499455,114.43025863723962,30.332472782249365,114.42504973457964,30.327981226374412
81,114.43025863723962,30.323489670499455,114.44067644255956,30.332472782249365,114.43546753989959,30.327981226374412
82,114.44067644255956,30.323489670499455,114.45109424787951,30.332472782249365,114.44588534521954,30.327981226374412
83,114.45109424787951,30.323489670499455,114.46151205319946,30.332472782249365,114.45630315053948,30.327981226374412
84,114.46151205319946,30.323489670499455,114.4719298585194,30.332472782249365,114.46672095585943,30.327981226374412
85,114.4719298585194,30.323489670499455,114.48234766383935,30.332472782249365,114.47713876117938,30.327981226374412
86,114.48234766383935,30.323489670499455,114.4927654691593,30.332472782249365,114.48755656649932,30.327981226374412
87,114.4927654691593,30.323489670499455,114.50318327447924,30.332472782249365,114.49797437181927,30.327981226374412
88,114.50318327447924,30.323489670499455,114.51360107979919,30.332472782249365,114.50839217713921,30.327981226374412
89,114.51360107979919,30.323489670499455,114.52401888511913,30.332472782249365,114.51880998245916,30.327981226374412
90,114.52401888511913,30.323489670499455,114.53443669043908,30.332472782249365,114.5292277877791,30.327981226374412
91,114.53443669043908,30.323489670499455,114.54485449575903,30.332472782249365,114.53964559309905,30.327981226374412
92,114.54485449575903,30.323489670499455,114.55527230107897,30.332472782249365,114.550063398419,30.327981226374412
93,114.55527230107897,30.323489670499455,114.56569010639892,30.332472782249365,114.56048120373895,30.327981226374412
94,114.56569010639892,30.323489670499455,114.57610791171886,30.332472782249365,114.57089900905889,30.327981226374412
95,114.57610791171886,30.323489670499455,114.58652571703881,30.332472782249365,114.58131681437884,30.327981226374412
96,114.58652571703881,30.323489670499455,114.59694352235876,30.332472782249365,114.59173461969878,30.327981226374412
97,114.39900522127978,30.332472782249365,114.40942302659973,30.341455893999274,114.40421412393975,30.33696433812432
98,114.40942302659973,30.332472782249365,114.41984083191967,30.341455893999274,114.4146319292597,30.33696433812432
99,114.41984083191967,30.332472782249365,114.43025863723962,30.341455893999274,114.42504973457964,30.33696433812432
100,114.43025863723962,30.332472782249365,114.44067644255956,30.341455893999274,114.43546753989959,30.33696433812432
101,114.44067644255956,30.332472782249365,114.45109424787951,30.341455893999274,114.44588534521954,30.33696433812432
102,114.45109424787951,30.332472782249365,114.46151205319946,30.341455893999274,114.45630315053948,30.33696433812432
103,114.46151205319946,30.332472782249365,114.4719298585194,30.341455893999274,114.46672095585943,30.33696433812432
104,114.4719298585194,30.332472782249365,114.48234766383935,30.341455893999274,114.47713876117938,30.33696433812432
105,114.48234766383935,30.332472782249365,114.4927654691593,30.341455893999274,114.48755656649932,30.33696433812432
106,114.4927654691593,30.332472782249365,114.50318327447924,30.341455893999274,114.49797437181927,30.33696433812432
107,114.50318327447924,30.332472782249365,114.51360107979919,30.341455893999274,114.50839217713921,30.33696433812432
108,114.51360107979919,30.332472782249365,114.52401888511913,30.341455893999274,114.51880998245916,30.33696433812432
109,114.52401888511913,30.332472782249365,114.53443669043908,30.341455893999274,114.5292277877791,30.33696433812432
110,114.53443669043908,30.332472782249365,114.54485449575903,30.341455893999274,114.53964559309905,30.33696433812432
111,114.54485449575903,30.332472782249365,114.55527230107897,30.341455893999274,114.550063398419,30.33696433812432
112,114.55527230107897,30.332472782249365,114.56569010639892,30.341455893999274,114.56048120373895,30.33696433812432
113,114.56569010639892,30.332472782249365,114.57610791171886,30.341455893999274,114.57089900905889,30.33696433812432
114,114.57610791171886,30.332472782249365,114.58652571703881,30.341455893999274,114.58131681437884,30.33696433812432
115,114.58652571703881,30.332472782249365,114.59694352235876,30.341455893999274,114.59173461969878,30.33696433812432
116,114.39900522127978,30.341455893999274,114.40942302659973,30.350439005749184,114.40421412393975,30.34594744987423
117,114.40942302659973,30.341455893999274,114.41984083191967,30.350439005749184,114.4146319292597,30.34594744987423
118,114.41984083191967,30.341455893999274,114.43025863723962,30.350439005749184,114.42504973457964,30.34594744987423
119,114.43025863723962,30.341455893999274,114.44067644255956,30.350439005749184,114.43546753989959,30.34594744987423
120,114.44067644255956,30.341455893999274,114.45109424787951,30.350439005749184,114.44588534521954,30.34594744987423
121,114.45109424787951,30.341455893999274,114.46151205319946,30.350439005749184,114.45630315053948,30.34594744987423
122,114.46151205319946,30.341455893999274,114.4719298585194,30.350439005749184,114.46672095585943,30.34594744987423
123,114.4719298585194,30.341455893999274,114.48234766383935,30.350439005749184,114.47713876117938,30.34594744987423
124,114.48234766383935,30.341455893999274,114.4927654691593,30.350439005749184,114.48755656649932,30.34594744987423
125,114.4927654691593,30.341455893999274,114.50318327447924,30.350439005749184,114.49797437181927,30.34594744987423
126,114.50318327447924,30.341455893999274,114.51360107979919,30.350439005749184,114.50839217713921,30.34594744987423
127,114.51360107979919,30.341455893999274,114.52401888511913,30.350439005749184,114.51880998245916,30.34594744987423
128,114.52401888511913,30.341455893999274,114.53443669043908,30.350439005749184,114.5292277877791,30.34594744987423
129,114.53443669043908,30.341455893999274,114.54485449575903,30.350439005749184,114.53964559309905,30.34594744987423
130,114.54485449575903,30.341455893999274,114.55527230107897,30.350439005749184,114.550063398419,30.34594744987423
131,114.55527230107897,30.341455893999274,114.56569010639892,30.350439005749184,114.56048120373895,30.34594744987423
132,114.56569010639892,30.341455893999274,114.57610791171886,30.350439005749184,114.57089900905889,30.34594744987423
133,114.57610791171886,30.341455893999274,114.58652571703881,30.350439005749184,114.58131681437884,30.34594744987423
134,114.58652571703881,30.341455893999274,114.59694352235876,30.350439005749184,114.59173461969878,30.34594744987423
135,114.43025863723962,30.350439005749184,114.44067644255956,30.359422117499093,114.43546753989959,30.35493056162414
136,114.44067644255956,30.350439005749184,114.45109424787951,30.359422117499093,114.44588534521954,30.35493056162414
137,114.45109424787951,30.350439005749184,114.46151205319946,30.359422117499093,114.45630315053948,30.35493056162414
138,114.46151205319946,30.350439005749184,114.4719298585194,30.359422117499093,114.46672095585943,30.35493056162414
139,114.4719298585194,30.350439005749184,114.48234766383935,30.359422117499093,114.47713876117938,30.35493056162414
140,114.48234766383935,30.350439005749184,114.4927654691593,30.359422117499093,114.48755656649932,30.35493056162414
141,114.4927654691593,30.350439005749184,114.50318327447924,30.359422117499093,114.49797437181927,30.35493056162414
142,114.50318327447924,30.350439005749184,114.51360107979919,30.359422117499093,114.50839217713921,30.35493056162414
143,114.51360107979919,30.350439005749184,114.52401888511913,30.359422117499093,114.51880998245916,30.35493056162414
144,114.52401888511913,30.350439005749184,114.53443669043908,30.359422117499093,114.5292277877791,30.35493056162414
145,114.53443669043908,30.350439005749184,114.54485449575903,30.359422117499093,114.53964559309905,30.35493056162414
146,114.54485449575903,30.350439005749184,114.55527230107897,30.359422117499093,114.550063398419,30.35493056162414
147,114.55527230107897,30.350439005749184,114.56569010639892,30.359422117499093,114.56048120373895,30.35493056162414
148,114.56569010639892,30.350439005749184,114.57610791171886,30.359422117499093,114.57089900905889,30.35493056162414
149,114.57610791171886,30.350439005749184,114.58652571703881,30.359422117499093,114.58131681437884,30.35493056162414
150,114.58652571703881,30.350439005749184,114.59694352235876,30.359422117499093,114.59173461969878,30.35493056162414
151,114.44067644255956,30.359422117499093,114.45109424787951,30.368405229249003,114.44588534521954,30.36391367337405
152,114.45109424787951,30.359422117499093,114.46151205319946,30.368405229249003,114.45630315053948,30.36391367337405
153,114.46151205319946,30.359422117499093,114.4719298585194,30.368405229249003,114.46672095585943,30.36391367337405
154,114.4719298585194,30.359422117499093,114.48234766383935,30.368405229249003,114.47713876117938,30.36391367337405
155,114.48234766383935,30.359422117499093,114.4927654691593,30.368405229249003,114.48755656649932,30.36391367337405
156,114.4927654691593,30.359422117499093,114.50318327447924,30.368405229249003,114.49797437181927,30.36391367337405
157,114.50318327447924,30.359422117499093,114.51360107979919,30.368405229249003,114.50839217713921,30.36391367337405
158,114.51360107979919,30.359422117499093,114.52401888511913,30.368405229249003,114.51880998245916,30.36391367337405
159,114.52401888511913,30.359422117499093,114.53443669043908,30.368405229249003,114.5292277877791,30.36391367337405
160,114.53443669043908,30.359422117499093,114.54485449575903,30.368405229249003,114.53964559309905,30.36391367337405
161,114.54485449575903,30.359422117499093,114.55527230107897,30.368405229249003,114.550063398419,30.36391367337405
162,114.55527230107897,30.359422117499093,114.56569010639892,30.368405229249003,114.56048120373895,30.36391367337405
163,114.56569010639892,30.359422117499093,114.57610791171886,30.368405229249003,114.57089900905889,30.36391367337405
164,114.57610791171886,30.359422117499093,114.58652571703881,30.368405229249003,114.58131681437884,30.36391367337405
165,114.44067644255956,30.368405229249003,114.45109424787951,30.377388340998912,114.44588534521954,30.37289678512396
166,114.45109424787951,30.368405229249003,114.46151205319946,30.377388340998912,114.45630315053948,30.37289678512396
167,114.46151205319946,30.368405229249003,114.4719298585194,30.377388340998912,114.46672095585943,30.37289678512396
168,114.4719298585194,30.368405229249003,114.48234766383935,30.377388340998912,114.47713876117938,30.37289678512396
169,114.48234766383935,30.368405229249003,114.4927654691593,30.377388340998912,114.48755656649932,30.37289678512396
170,114.4927654691593,30.368405229249003,114.50318327447924,30.377388340998912,114.49797437181927,30.37289678512396
171,114.50318327447924,30.368405229249003,114.51360107979919,30.377388340998912,114.50839217713921,30.37289678512396
172,114.51360107979919,30.368405229249003,114.52401888511913,30.377388340998912,114.51880998245916,30.37289678512396
173,114.52401888511913,30.368405229249003,114.53443669043908,30.377388340998912,114.5292277877791,30.37289678512396
174,114.53443669043908,30.368405229249003,114.54485449575903,30.377388340998912,114.53964559309905,30.37289678512396
175,114.54485449575903,30.368405229249003,114.55527230107897,30.377388340998912,114.550063398419,30.37289678512396
176,114.55527230107897,30.368405229249003,114.56569010639892,30.377388340998912,114.56048120373895,30.37289678512396
177,114.56569010639892,30.368405229249003,114.57610791171886,30.377388340998912,114.57089900905889,30.37289678512396
178,114.57610791171886,30.368405229249003,114.58652571703881,30.377388340998912,114.58131681437884,30.37289678512396
179,114.43025863723962,30.377388340998912,114.44067644255956,30.386371452748822,114.43546753989959,30.38187989687387
180,114.44067644255956,30.377388340998912,114.45109424787951,30.386371452748822,114.44588534521954,30.38187989687387
181,114.45109424787951,30.377388340998912,114.46151205319946,30.386371452748822,114.45630315053948,30.38187989687387
182,114.46151205319946,30.377388340998912,114.4719298585194,30.386371452748822,114.46672095585943,30.38187989687387
183,114.4719298585194,30.377388340998912,114.48234766383935,30.386371452748822,114.47713876117938,30.38187989687387
184,114.48234766383935,30.377388340998912,114.4927654691593,30.386371452748822,114.48755656649932,30.38187989687387
185,114.4927654691593,30.377388340998912,114.50318327447924,30.386371452748822,114.49797437181927,30.38187989687387
186,114.50318327447924,30.377388340998912,114.51360107979919,30.386371452748822,114.50839217713921,30.38187989687387
187,114.51360107979919,30.377388340998912,114.52401888511913,30.386371452748822,114.51880998245916,30.38187989687387
188,114.52401888511913,30.377388340998912,114.53443669043908,30.386371452748822,114.5292277877791,30.38187989687387
189,114.53443669043908,30.377388340998912,114.54485449575903,30.386371452748822,114.53964559309905,30.38187989687387
190,114.54485449575903,30.377388340998912,114.55527230107897,30.386371452748822,114.550063398419,30.38187989687387
191,114.55527230107897,30.377388340998912,114.56569010639892,30.386371452748822,114.56048120373895,30.38187989687387
192,114.56569010639892,30.377388340998912,114.57610791171886,30.386371452748822,114.57089900905889,30.38187989687387
193,114.57610791171886,30.377388340998912,114.58652571703881,30.386371452748822,114.58131681437884,30.38187989687387
194,114.43025863723962,30.386371452748822,114.44067644255956,30.39535456449873,114.43546753989959,30.39086300862378
195,114.44067644255956,30.386371452748822,114.45109424787951,30.39535456449873,114.44588534521954,30.39086300862378
196,114.45109424787951,30.386371452748822,114.46151205319946,30.39535456449873,114.45630315053948,30.39086300862378
197,114.46151205319946,30.386371452748822,114.4719298585194,30.39535456449873,114.46672095585943,30.39086300862378
198,114.4719298585194,30.386371452748822,114.48234766383935,30.39535456449873,114.47713876117938,30.39086300862378
199,114.48234766383935,30.386371452748822,114.4927654691593,30.39535456449873,114.48755656649932,30.39086300862378
200,114.4927654691593,30.386371452748822,114.50318327447924,30.39535456449873,114.49797437181927,30.39086300862378
201,114.50318327447924,30.386371452748822,114.51360107979919,30.39535456449873,114.50839217713921,30.39086300862378
202,114.51360107979919,30.386371452748822,114.52401888511913,30.39535456449873,114.51880998245916,30.39086300862378
203,114.52401888511913,30.386371452748822,114.53443669043908,30.39535456449873,114.5292277877791,30.39086300862378
204,114.53443669043908,30.386371452748822,114.54485449575903,30.39535456449873,114.53964559309905,30.39086300862378
205,114.54485449575903,30.386371452748822,114.55527230107897,30.39535456449873,114.550063398419,30.39086300862378
206,114.55527230107897,30.386371452748822,114.56569010639892,30.39535456449873,114.56048120373895,30.39086300862378
207,114.56569010639892,30.386371452748822,114.57610791171886,30.39535456449873,114.57089900905889,30.39086300862378
208,114.57610791171886,30.386371452748822,114.58652571703881,30.39535456449873,114.58131681437884,30.39086300862378
209,114.58652571703881,30.386371452748822,114.59694352235876,30.39535456449873,114.59173461969878,30.39086300862378
210,114.43025863723962,30.39535456449873,114.44067644255956,30.40433767624864,114.43546753989959,30.399846120373688
211,114.44067644255956,30.39535456449873,114.45109424787951,30.40433767624864,114.44588534521954,30.399846120373688
212,114.45109424787951,30.39535456449873,114.46151205319946,30.40433767624864,114.45630315053948,30.399846120373688
213,114.46151205319946,30.39535456449873,114.4719298585194,30.40433767624864,114.46672095585943,30.399846120373688
214,114.4719298585194,30.39535456449873,114.48234766383935,30.40433767624864,114.47713876117938,30.399846120373688
215,114.48234766383935,30.39535456449873,114.4927654691593,30.40433767624864,114.48755656649932,30.399846120373688
216,114.4927654691593,30.39535456449873,114.50318327447924,30.40433767624864,114.49797437181927,30.399846120373688
217,114.50318327447924,30.39535456449873,114.51360107979919,30.40433767624864,114.50839217713921,30.399846120373688
218,114.51360107979919,30.39535456449873,114.52401888511913,30.40433767624864,114.51880998245916,30.399846120373688
219,114.52401888511913,30.39535456449873,114.53443669043908,30.40433767624864,114.5292277877791,30.399846120373688
220,114.53443669043908,30.39535456449873,114.54485449575903,30.40433767624864,114.53964559309905,30.399846120373688
221,114.54485449575903,30.39535456449873,114.55527230107897,30.40433767624864,114.550063398419,30.399846120373688
222,114.55527230107897,30.39535456449873,114.56569010639892,30.40433767624864,114.56048120373895,30.399846120373688
223,114.56569010639892,30.39535456449873,114.57610791171886,30.40433767624864,114.57089900905889,30.399846120373688
224,114.57610791171886,30.39535456449873,114.58652571703881,30.40433767624864,114.58131681437884,30.399846120373688
225,114.58652571703881,30.39535456449873,114.59694352235876,30.40433767624864,114.59173461969878,30.399846120373688
226,114.41984083191967,30.40433767624864,114.43025863723962,30.41332078799855,114.42504973457964,30.408829232123598
227,114.43025863723962,30.40433767624864,114.44067644255956,30.41332078799855,114.43546753989959,30.408829232123598
228,114.44067644255956,30.40433767624864,114.45109424787951,30.41332078799855,114.44588534521954,30.408829232123598
229,114.45109424787951,30.40433767624864,114.46151205319946,30.41332078799855,114.45630315053948,30.408829232123598
230,114.46151205319946,30.40433767624864,114.4719298585194,30.41332078799855,114.46672095585943,30.408829232123598
231,114.4719298585194,30.40433767624864,114.48234766383935,30.41332078799855,114.47713876117938,30.408829232123598
232,114.48234766383935,30.40433767624864,114.4927654691593,30.41332078799855,114.48755656649932,30.408829232123598
233,114.4927654691593,30.40433767624864,114.50318327447924,30.41332078799855,114.49797437181927,30.408829232123598
234,114.50318327447924,30.40433767624864,114.51360107979919,30.41332078799855,114.50839217713921,30.408829232123598
235,114.51360107979919,30.40433767624864,114.52401888511913,30.41332078799855,114.51880998245916,30.408829232123598
236,114.52401888511913,30.40433767624864,114.53443669043908,30.41332078799855,114.5292277877791,30.408829232123598
237,114.53443669043908,30.40433767624864,114.54485449575903,30.41332078799855,114.53964559309905,30.408829232123598
238,114.54485449575903,30.40433767624864,114.55527230107897,30.41332078799855,114.550063398419,30.408829232123598
239,114.55527230107897,30.40433767624864,114.56569010639892,30.41332078799855,114.56048120373895,30.408829232123598
240,114.56569010639892,30.40433767624864,114.57610791171886,30.41332078799855,114.57089900905889,30.408829232123598
241,114.57610791171886,30.40433767624864,114.58652571703881,30.41332078799855,114.58131681437884,30.408829232123598
242,114.58652571703881,30.40433767624864,114.59694352235876,30.41332078799855,114.59173461969878,30.408829232123598
243,114.43025863723962,30.41332078799855,114.44067644255956,30.42230389974846,114.43546753989959,30.417812343873507
244,114.44067644255956,30.41332078799855,114.45109424787951,30.42230389974846,114.44588534521954,30.417812343873507
245,114.45109424787951,30.41332078799855,114.46151205319946,30.42230389974846,114.45630315053948,30.417812343873507
246,114.46151205319946,30.41332078799855,114.4719298585194,30.42230389974846,114.46672095585943,30.417812343873507
247,114.4719298585194,30.41332078799855,114.48234766383935,30.42230389974846,114.47713876117938,30.417812343873507
248,114.48234766383935,30.41332078799855,114.4927654691593,30.42230389974846,114.48755656649932,30.417812343873507
249,114.4927654691593,30.41332078799855,114.50318327447924,30.42230389974846,114.49797437181927,30.417812343873507
250,114.50318327447924,30.41332078799855,114.51360107979919,30.42230389974846,114.50839217713921,30.417812343873507
251,114.51360107979919,30.41332078799855,114.52401888511913,30.42230389974846,114.51880998245916,30.417812343873507
252,114.52401888511913,30.41332078799855,114.53443669043908,30.42230389974846,114.5292277877791,30.417812343873507
253,114.53443669043908,30.41332078799855,114.54485449575903,30.42230389974846,114.53964559309905,30.417812343873507
254,114.54485449575903,30.41332078799855,114.55527230107897,30.42230389974846,114.550063398419,30.417812343873507
255,114.55527230107897,30.41332078799855,114.56569010639892,30.42230389974846,114.56048120373895,30.417812343873507
256,114.56569010639892,30.41332078799855,114.57610791171886,30.42230389974846,114.57089900905889,30.417812343873507
257,114.57610791171886,30.41332078799855,114.58652571703881,30.42230389974846,114.58131681437884,30.417812343873507
258,114.58652571703881,30.41332078799855,114.59694352235876,30.42230389974846,114.59173461969878,30.417812343873507
259,114.37816961063989,30.42230389974846,114.38858741595983,30.43128701149837,114.38337851329986,30.426795455623417
260,114.43025863723962,30.42230389974846,114.44067644255956,30.43128701149837,114.43546753989959,30.426795455623417
261,114.44067644255956,30.42230389974846,114.45109424787951,30.43128701149837,114.44588534521954,30.426795455623417
262,114.45109424787951,30.42230389974846,114.46151205319946,30.43128701149837,114.45630315053948,30.426795455623417
263,114.46151205319946,30.42230389974846,114.4719298585194,30.43128701149837,114.46672095585943,30.426795455623417
264,114.4719298585194,30.42230389974846,114.48234766383935,30.43128701149837,114.47713876117938,30.426795455623417
265,114.48234766383935,30.42230389974846,114.4927654691593,30.43128701149837,114.48755656649932,30.426795455623417
266,114.4927654691593,30.42230389974846,114.50318327447924,30.43128701149837,114.49797437181927,30.426795455623417
267,114.50318327447924,30.42230389974846,114.51360107979919,30.43128701149837,114.50839217713921,30.426795455623417
268,114.51360107979919,30.42230389974846,114.52401888511913,30.43128701149837,114.51880998245916,30.426795455623417
269,114.52401888511913,30.42230389974846,114.53443669043908,30.43128701149837,114.5292277877791,30.426795455623417
270,114.53443669043908,30.42230389974846,114.54485449575903,30.43128701149837,114.53964559309905,30.426795455623417
271,114.54485449575903,30.42230389974846,114.55527230107897,30.43128701149837,114.550063398419,30.426795455623417
272,114.55527230107897,30.42230389974846,114.56569010639892,30.43128701149837,114.56048120373895,30.426795455623417
273,114.56569010639892,30.42230389974846,114.57610791171886,30.43128701149837,114.57089900905889,30.426795455623417
274,114.57610791171886,30.42230389974846,114.58652571703881,30.43128701149837,114.58131681437884,30.426795455623417
275,114.58652571703881,30.42230389974846,114.59694352235876,30.43128701149837,114.59173461969878,30.426795455623417
276,114.357334,30.43128701149837,114.36775180531994,30.44027012324828,114.36254290265997,30.435778567373326
277,114.36775180531994,30.43128701149837,114.37816961063989,30.44027012324828,114.37296070797991,30.435778567373326
